"x_coord","y_coord","addr_state","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","loan_status","purpose","dti","open_acc","pub_rec","total_acc"
-15.1244198993,-2.03345331970737,"OH",19225," 60 months",18.25,490.81,"D","MORTGAGE",0.682408,"Not Verified","Defaulted","debt_consolidation",22.66,11,0,30
21.115929005559,21.2607843012401,"MN",7200," 36 months",10.15,232.84,"B","MORTGAGE",0.6962238,"Not Verified","Defaulted","debt_consolidation",5.59,11,1,29
-8.58531069733619,-24.4500512862098,"CO",22000," 60 months",24.08,633.92,"F","RENT",0.6879801,"Source Verified","Defaulted","Others",16.3,7,0,15
-7.61053500547385,-26.7639492809346,"FL",3000," 60 months",12.99,68.25,"C","RENT",0.6758116,"Source Verified","Defaulted","home_improvement",6.07,13,0,21
-35.9444996425723,2.1496515155234,"VA",26500," 60 months",18.25,676.54,"D","MORTGAGE",0.6853026,"Verified","Defaulted","debt_consolidation",18.5,13,0,39
21.0324411443662,21.5868788924357,"GA",7000," 36 months",10.65,228.02,"B","MORTGAGE",0.682408,"Not Verified","Defaulted","debt_consolidation",12.26,6,0,11
10.0443409443888,-12.8929515542024,"NY",28775," 36 months",24.08,1130.14,"F","OWN",0.6949773,"Source Verified","Defaulted","small_business",22.83,7,0,30
19.1759502750727,-17.9753533184597,"NY",30000," 36 months",10.99,982.02,"B","RENT",0.6904699,"Source Verified","Defaulted","credit_card",25.26,12,0,47
23.6242010603555,5.05458859666407,"KS",9000," 36 months",17.1,321.33,"C","OWN",0.6677529,"Not Verified","Defaulted","debt_consolidation",13.23,8,0,8
30.5746765190116,-10.196648358442,"NY",7200," 36 months",15.8,252.43,"C","RENT",0.6677529,"Not Verified","Defaulted","credit_card",12.77,6,0,13
-18.8548075932006,7.32913971871382,"CA",20000," 60 months",17.99,507.76,"D","RENT",0.7087559,"Verified","Defaulted","credit_card",8.93,13,0,40
11.71382379396,10.859677487919,"MN",9200," 36 months",14.47,316.54,"C","MORTGAGE",0.6649473,"Not Verified","Defaulted","credit_card",12.74,11,0,21
-31.3028495507962,2.2669915964974,"IN",22950," 60 months",25.99,687,"G","MORTGAGE",0.6863978,"Verified","Defaulted","debt_consolidation",14.55,16,0,33
-12.3374057413591,31.3265765587461,"WA",30000," 36 months",6.92,925.22,"A","RENT",0.6923427,"Verified","Defaulted","debt_consolidation",11.34,10,0,22
21.4890913464838,-21.7824673946113,"CT",3275," 36 months",17.57,117.7,"D","RENT",0.6619134,"Source Verified","Defaulted","credit_card",27.86,11,0,27
-6.25519883601419,23.4488119409458,"NY",9600," 36 months",14.09,328.53,"B","RENT",0.6629523,"Verified","Defaulted","credit_card",21.96,6,0,12
1.35635395518877,10.2302276448955,"VA",5000," 36 months",24.08,196.38,"F","MORTGAGE",0.6982072,"Verified","Defaulted","home_improvement",17.53,12,0,47
-7.34244051770673,37.1905030834648,"VA",6375," 36 months",16.29,225.04,"C","RENT",0.6720027,"Verified","Defaulted","debt_consolidation",19.58,11,0,18
-19.9787596637574,15.8132738909904,"NY",12000," 60 months",18.25,306.36,"D","RENT",0.7140019,"Verified","Defaulted","debt_consolidation",1.16,4,0,5
35.1210639527122,-0.931888371783324,"NY",18000," 36 months",20.31,671.8,"D","RENT",0.6805523,"Not Verified","Defaulted","debt_consolidation",23.94,16,0,17
-1.88854862084751,-10.1282111616948,"NC",16825," 36 months",14.49,579.06,"C","MORTGAGE",0.6695119,"Source Verified","Defaulted","debt_consolidation",33.74,11,0,38
-26.1272758745734,-14.9334457033517,"NY",2800," 60 months",15.21,66.93,"D","MORTGAGE",0.692711,"Source Verified","Defaulted","home_improvement",20.05,8,0,14
-1.02824615682878,-9.31799815088958,"WI",20950," 36 months",12.29,698.75,"C","MORTGAGE",0.6792599,"Source Verified","Defaulted","debt_consolidation",31.22,8,0,18
-14.4293609045902,-3.29749307402545,"PA",12000," 60 months",15.23,286.93,"C","MORTGAGE",0.6853026,"Not Verified","Defaulted","debt_consolidation",20.57,9,0,23
-9.39731240430561,-29.2974295951627,"TX",3200," 60 months",18.67,82.43,"F","RENT",0.6289274,"Source Verified","Defaulted","debt_consolidation",18.4,3,0,5
-8.94989158497351,-24.5308099480547,"CA",24925," 60 months",25.99,746.12,"G","RENT",0.6894948,"Source Verified","Defaulted","Others",23.65,9,0,28
23.2603349602886,-2.86237504695189,"CA",9000," 36 months",17.77,324.34,"D","RENT",0.6743352,"Not Verified","Defaulted","Others",7.14,9,0,14
9.48310906558568,-34.4022553404711,"CA",17250," 36 months",15.8,604.76,"C","RENT",0.666841,"Source Verified","Defaulted","debt_consolidation",22.47,12,0,21
10.7137220179537,-32.5776845715557,"PA",12250," 36 months",12.99,412.7,"C","RENT",0.6695119,"Source Verified","Defaulted","debt_consolidation",22.85,10,0,28
21.3359102308072,-2.95187002589311,"CA",6000," 36 months",12.12,199.63,"B","RENT",0.6414951,"Not Verified","Defaulted","Others",19.55,7,0,11
-36.1390777432851,7.4692947721644,"PA",12000," 60 months",14.33,281.28,"C","MORTGAGE",0.682408,"Verified","Defaulted","debt_consolidation",6.24,6,0,17
-5.11717296462065,23.3005349531693,"NY",3750," 36 months",12.69,125.8,"C","RENT",0.6480826,"Verified","Defaulted","credit_card",33.05,12,1,26
22.455189039906,5.43555778992806,"MD",8500," 36 months",8.9,269.91,"A","OWN",0.6509989,"Not Verified","Defaulted","debt_consolidation",13.88,8,0,18
-4.89704135425377,9.18693772689739,"FL",15000," 36 months",13.11,506.21,"B","MORTGAGE",0.6574448,"Verified","Defaulted","debt_consolidation",14.26,5,0,7
8.50587565486909,-5.30872735292738,"IL",20000," 36 months",7.9,625.81,"A","MORTGAGE",0.6904699,"Source Verified","Defaulted","credit_card",2.11,6,0,23
25.4771910443051,22.0404543031935,"NY",11000," 36 months",15.31,383,"C","MORTGAGE",0.683594,"Not Verified","Defaulted","debt_consolidation",24.68,13,0,17
-4.83644427538391,37.0474879225214,"NY",3725," 36 months",17.86,134.41,"D","RENT",0.6677529,"Verified","Defaulted","debt_consolidation",7,11,0,16
0.896297987623406,8.49748781067921,"VA",20000," 36 months",20.49,748.28,"E","MORTGAGE",0.69897,"Verified","Defaulted","home_improvement",24.32,16,0,30
36.4818753453515,-0.978862188877599,"VA",17600," 36 months",16.29,621.29,"C","RENT",0.6718998,"Not Verified","Defaulted","debt_consolidation",28.34,7,0,17
36.625537467468,2.14969939325322,"OR",10900," 36 months",12.99,367.22,"C","RENT",0.6758116,"Not Verified","Defaulted","debt_consolidation",22.23,10,0,20
-1.21353540281985,-13.966580843354,"FL",10950," 36 months",14.99,379.54,"C","MORTGAGE",0.666841,"Source Verified","Defaulted","debt_consolidation",31.31,11,0,20
19.1530065455856,-20.4294634397172,"NY",16325," 36 months",18.92,597.75,"D","RENT",0.6853026,"Source Verified","Defaulted","credit_card",11.71,7,0,10
-18.4743996796628,11.6572139092896,"NJ",35000," 60 months",15.8,847.42,"C","RENT",0.7189605,"Verified","Defaulted","Others",10.02,5,0,14
-28.0798671326389,-22.5144282447438,"WA",15000," 60 months",16.2,366.37,"C","MORTGAGE",0.6841727,"Source Verified","Defaulted","debt_consolidation",23.82,15,1,31
6.75081388533199,4.90865094329463,"WA",9000," 36 months",7.9,281.62,"A","MORTGAGE",0.682408,"Verified","Defaulted","credit_card",25.76,18,0,50
-4.28711484280193,35.3536822224452,"MA",9250," 36 months",18.24,335.53,"D","RENT",0.652378,"Verified","Defaulted","debt_consolidation",13.43,17,1,76
24.8852570799357,23.7336706696305,"CA",15000," 36 months",13.99,512.6,"C","MORTGAGE",0.6772304,"Not Verified","Defaulted","debt_consolidation",18.95,15,0,26
2.42855498065002,23.7742462046921,"OH",11100," 36 months",14.65,382.89,"C","OWN",0.6394323,"Verified","Defaulted","debt_consolidation",22.66,5,0,15
34.3210638012625,-0.784710753685967,"NY",15000," 36 months",18.25,544.17,"D","RENT",0.6720027,"Not Verified","Defaulted","debt_consolidation",11.29,21,0,33
6.72955527699892,6.13662362198897,"NC",3000," 36 months",11.99,99.63,"B","MORTGAGE",0.6531823,"Verified","Defaulted","credit_card",11.77,10,1,22
-7.21532730698449,-29.7533557563903,"NY",10000," 60 months",15.2,238.96,"D","RENT",0.6649473,"Source Verified","Defaulted","debt_consolidation",22.49,20,1,38
-29.0944644450267,-19.4941850681089,"KY",18000," 60 months",18.99,466.84,"E","MORTGAGE",0.6924792,"Source Verified","Defaulted","debt_consolidation",8.57,6,0,11
8.43729830619098,-35.6890144426446,"WA",22000," 36 months",15.61,769.23,"D","RENT",0.6853026,"Source Verified","Defaulted","debt_consolidation",16.27,25,0,38
39.784649832819,-0.695921388434466,"CA",18000," 36 months",14.09,615.99,"B","RENT",0.670361,"Not Verified","Defaulted","debt_consolidation",18.83,12,0,26
-19.0239134123488,6.84670910688963,"CA",18000," 60 months",15.88,436.58,"C","RENT",0.6904699,"Verified","Defaulted","credit_card",13.55,12,0,25
-9.28257295449116,-18.8879205213232,"CA",15000," 60 months",17.57,377.41,"D","RENT",0.660845,"Source Verified","Defaulted","credit_card",6.32,8,0,25
-37.6061770580747,7.53094657821476,"WI",11700," 60 months",15.61,282.11,"C","MORTGAGE",0.6574448,"Verified","Defaulted","debt_consolidation",25.3,17,0,33
-6.26343036336349,34.0945531718087,"NY",9000," 36 months",20.2,335.4,"E","RENT",0.6639631,"Verified","Defaulted","debt_consolidation",29.68,17,1,23
-19.5604763335678,7.56642040205222,"FL",18000," 60 months",18.99,466.84,"E","RENT",0.6879801,"Verified","Defaulted","credit_card",25.25,16,0,25
-2.83034903508447,-13.0039468033307,"MD",8000," 36 months",22.15,306.15,"E","MORTGAGE",0.6811816,"Source Verified","Defaulted","debt_consolidation",11.37,8,0,15
-27.113526097053,9.23108948458442,"CA",13000," 60 months",19.05,337.59,"D","OWN",0.6904699,"Verified","Defaulted","debt_consolidation",10.61,7,1,22
22.4734694297577,5.18950664130185,"NY",6000," 36 months",11.36,197.47,"B","OWN",0.682408,"Not Verified","Defaulted","debt_consolidation",6.02,7,0,14
-2.85199648848812,10.3957953864054,"WI",10625," 36 months",7.62,331.09,"A","MORTGAGE",0.6819041,"Verified","Defaulted","debt_consolidation",15.47,6,0,25
-9.06688776364544,36.1882470861168,"MO",10000," 36 months",13.98,341.68,"C","RENT",0.6597453,"Verified","Defaulted","debt_consolidation",27.54,14,0,19
39.7460936584592,2.06573332595551,"NY",12000," 36 months",11.99,398.52,"B","RENT",0.6735741,"Not Verified","Defaulted","debt_consolidation",21,10,0,25
-9.77463665658978,-11.4276945484478,"HI",6000," 60 months",14.91,142.46,"D","RENT",0.7114806,"Not Verified","Defaulted","credit_card",4.23,5,0,14
-15.1873950205028,-23.1698761155796,"CA",12000," 60 months",19.05,311.62,"D","OWN",0.6677529,"Source Verified","Defaulted","debt_consolidation",26.91,10,0,13
-0.929186750780541,-11.9212856093382,"CA",13000," 36 months",13.98,444.19,"C","MORTGAGE",0.6720027,"Source Verified","Defaulted","debt_consolidation",12.51,5,1,25
13.4634993381223,-14.396696560529,"GA",7000," 36 months",10.99,229.14,"B","OWN",0.6792599,"Source Verified","Defaulted","debt_consolidation",14.02,4,0,10
-20.8371132688921,-14.5114974045263,"TN",20125," 60 months",16.99,500.05,"D","MORTGAGE",0.6677529,"Source Verified","Defaulted","credit_card",28.11,11,0,34
13.8818677409733,-25.140395629914,"NY",10075," 36 months",17.77,363.08,"D","RENT",0.6720027,"Source Verified","Defaulted","small_business",6.14,9,0,13
-16.1547504918833,-2.99274768854354,"IL",12000," 60 months",18.25,306.36,"F","MORTGAGE",0.6792599,"Not Verified","Defaulted","debt_consolidation",18.34,25,1,40
-36.1906028343371,1.58752237265199,"NJ",27575," 60 months",18.25,703.98,"D","MORTGAGE",0.6805523,"Verified","Defaulted","debt_consolidation",32.49,10,0,33
-0.791880399989064,-6.98052101207926,"LA",35000," 36 months",17.14,1250.29,"D","MORTGAGE",0.7144843,"Source Verified","Defaulted","debt_consolidation",26.4,22,0,34
2.06962794089862,8.79087823538534,"CT",15000," 36 months",11.67,495.86,"B","MORTGAGE",0.7127648,"Verified","Defaulted","home_improvement",19.8,25,0,39
-1.30554366127344,-12.12706592161,"TX",12000," 36 months",15.61,419.58,"C","MORTGAGE",0.682408,"Source Verified","Not Defaulted","debt_consolidation",16.03,6,1,9
-0.752552741516501,-12.0053333670105,"GA",12675," 36 months",12.69,425.19,"C","MORTGAGE",0.6743654,"Source Verified","Not Defaulted","debt_consolidation",16.27,6,0,15
-25.8738191298864,2.27751306461665,"NC",14000," 60 months",15.8,338.97,"C","MORTGAGE",0.6918837,"Verified","Not Defaulted","Others",24.87,21,0,34
15.2581381205792,-32.4671434790159,"NC",5000," 36 months",6.89,154.14,"A","RENT",0.6176427,"Source Verified","Not Defaulted","debt_consolidation",11.38,9,0,19
-7.4831652333262,12.9617435548094,"NY",6000," 36 months",17.57,215.63,"D","MORTGAGE",0.6958132,"Verified","Not Defaulted","debt_consolidation",10.83,10,0,15
10.6312246613256,-32.1224698313401,"FL",10500," 36 months",13.18,354.7,"C","RENT",0.6818,"Source Verified","Not Defaulted","debt_consolidation",26.16,12,1,21
1.41800445817717,-9.55235805222673,"CA",20000," 36 months",9.17,637.58,"B","MORTGAGE",0.6838845,"Source Verified","Not Defaulted","debt_consolidation",11.88,14,0,31
-10.5404915832769,-17.9807846850062,"PA",30500," 60 months",12.05,679.23,"C","RENT",0.6847421,"Source Verified","Not Defaulted","credit_card",22.49,12,0,15
-6.30255234784353,23.8448932928617,"NV",12000," 36 months",12.69,402.54,"C","RENT",0.654229,"Verified","Not Defaulted","credit_card",23.56,13,0,18
19.8499394552633,-17.7176709435642,"OH",24000," 36 months",7.26,743.91,"A","RENT",0.6879801,"Source Verified","Not Defaulted","credit_card",24.19,22,0,29
-28.0897609113577,-21.2206204134651,"MD",15000," 60 months",15.61,361.67,"D","MORTGAGE",0.7101456,"Source Verified","Not Defaulted","debt_consolidation",12.67,14,2,22
33.7691859962817,0.560606677606625,"LA",10675," 36 months",19.52,394.12,"E","RENT",0.6897411,"Not Verified","Not Defaulted","debt_consolidation",6.47,11,1,28
-6.79043604639432,38.8111044397439,"CT",8000," 36 months",13.99,273.39,"C","RENT",0.6659062,"Verified","Not Defaulted","debt_consolidation",11.39,10,2,11
-10.3660924397885,37.2375302213864,"PA",8350," 36 months",11.53,275.47,"B","RENT",0.6449281,"Verified","Not Defaulted","debt_consolidation",28.87,14,0,36
6.13770315354418,4.10057149533456,"TX",13125," 36 months",7.66,409.24,"A","MORTGAGE",0.701289,"Verified","Not Defaulted","credit_card",3.4,11,0,21
0.860410830539871,-11.6659099555096,"FL",13000," 36 months",11.53,428.88,"B","MORTGAGE",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",11.3,12,0,24
-19.9299267950956,6.70169411501593,"PA",15000," 60 months",18.24,382.87,"D","RENT",0.6686429,"Verified","Not Defaulted","credit_card",35.32,18,0,33
-1.21108723828701,-7.90596101753684,"FL",25275," 36 months",17.57,908.31,"D","MORTGAGE",0.691976,"Source Verified","Not Defaulted","debt_consolidation",23.58,14,1,23
22.3046491109421,13.113495539124,"MI",15000," 36 months",12.86,504.4,"D","MORTGAGE",0.6738194,"Not Verified","Not Defaulted","Others",18.14,5,0,16
14.5359760075051,-30.9534782818488,"CA",4000," 36 months",10.99,130.94,"B","RENT",0.6970308,"Source Verified","Not Defaulted","debt_consolidation",6.69,11,1,20
-29.5341052202876,-23.1619781347469,"VA",21000," 60 months",14.99,499.48,"C","MORTGAGE",0.6792599,"Source Verified","Not Defaulted","debt_consolidation",19.48,7,0,24
3.57662471244318,15.2763764872693,"NJ",22400," 36 months",17.77,807.24,"D","MORTGAGE",0.7127648,"Verified","Not Defaulted","Others",23.51,17,0,47
-19.1184701913796,12.3096890365443,"TX",14400," 60 months",19.52,377.68,"E","RENT",0.6927957,"Verified","Not Defaulted","Others",16.57,11,0,26
25.3358429541872,25.6364866259487,"ND",28250," 36 months",13.67,961,"C","MORTGAGE",0.6949773,"Not Verified","Not Defaulted","debt_consolidation",29.74,16,1,31
24.0223543797181,20.9037824981187,"TX",7500," 36 months",11.66,247.9,"C","MORTGAGE",0.6792599,"Not Verified","Not Defaulted","debt_consolidation",19.22,9,0,29
12.7628882152563,11.1678592938645,"MI",10000," 36 months",12.12,332.72,"B","MORTGAGE",0.6695119,"Not Verified","Not Defaulted","credit_card",29.53,20,0,46
13.2909690059276,-15.0538567977782,"CA",4800," 36 months",13.05,161.85,"B","OWN",0.6629523,"Source Verified","Not Defaulted","debt_consolidation",21.21,10,0,24
20.4913205516581,21.9195072459196,"NY",8000," 36 months",8.18,251.36,"B","MORTGAGE",0.6735741,"Not Verified","Not Defaulted","debt_consolidation",6.44,22,0,33
8.04305665946533,-23.212420195815,"FL",28000," 36 months",17.57,1006.24,"D","RENT",0.7025505,"Source Verified","Not Defaulted","Others",8.35,4,0,11
-10.8578794569557,-18.7284848193512,"CA",25000," 60 months",15.61,602.79,"D","RENT",0.6792599,"Source Verified","Not Defaulted","credit_card",36.36,17,0,47
-15.2121916175152,-17.9650302913729,"FL",20000," 60 months",11.44,439.25,"B","OWN",0.6792599,"Source Verified","Not Defaulted","credit_card",32.51,14,0,34
-30.1788919011474,-1.38783787180522,"KS",32400," 60 months",25.57,961.85,"F","MORTGAGE",0.6881129,"Verified","Not Defaulted","home_improvement",21.3,10,0,11
-0.07622528306879,31.4061776397079,"NC",20000," 36 months",19.05,733.63,"D","RENT",0.6879801,"Verified","Not Defaulted","Others",11.07,4,0,11
-7.91668618082019,38.8918380292979,"NJ",4800," 36 months",12.39,160.33,"C","RENT",0.6904699,"Verified","Not Defaulted","debt_consolidation",10.93,9,0,31
4.49385074047358,2.49990561479482,"VA",30000," 36 months",8.18,942.59,"B","MORTGAGE",0.7120002,"Verified","Not Defaulted","credit_card",24.17,13,0,39
17.7704772443559,17.5336883671394,"CA",28000," 36 months",12.88,941.82,"C","MORTGAGE",0.7123847,"Not Verified","Not Defaulted","major_purchase",4.07,11,2,40
4.63184191996279,2.54422070712889,"IN",28575," 36 months",8.18,897.82,"B","MORTGAGE",0.7072477,"Verified","Not Defaulted","credit_card",31.34,11,0,37
-5.9234632649036,22.7507492516714,"VA",5000," 36 months",11.22,164.22,"B","RENT",0.6936847,"Verified","Not Defaulted","credit_card",18.61,16,0,20
4.92197445174955,6.65180928037225,"TX",7000," 36 months",16.59,248.15,"D","MORTGAGE",0.65624,"Verified","Not Defaulted","credit_card",32.4,17,0,50
17.1082217688079,14.0457722997986,"FL",15125," 36 months",18.99,554.35,"E","MORTGAGE",0.6750809,"Not Verified","Not Defaulted","home_improvement",11.27,10,0,26
-29.3778711205189,-22.7559724812006,"NC",20500," 60 months",15.61,494.29,"C","MORTGAGE",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",25.13,10,0,21
-23.468924864481,20.2908968959888,"NY",25025," 60 months",22.99,705.33,"F","RENT",0.6792599,"Verified","Not Defaulted","debt_consolidation",38.28,12,0,13
-30.9231984914335,-18.3027036863049,"MD",24375," 60 months",23.28,691.07,"F","MORTGAGE",0.7037786,"Source Verified","Not Defaulted","debt_consolidation",18.19,11,2,36
-15.0387850700646,-18.3955361088901,"IL",16000," 60 months",16.29,391.56,"D","OWN",0.6708861,"Source Verified","Not Defaulted","credit_card",23.54,5,0,9
-26.3950442788541,-23.7439389728796,"WA",16000," 60 months",9.17,333.46,"B","MORTGAGE",0.6949773,"Source Verified","Not Defaulted","debt_consolidation",34.79,13,0,24
20.8504488062658,-19.5624263807183,"CA",11200," 36 months",10.99,366.63,"B","RENT",0.6904699,"Source Verified","Not Defaulted","credit_card",5.82,16,0,19
-9.28381939949317,-18.1930383238733,"AZ",13500," 60 months",14.65,318.69,"C","RENT",0.6649473,"Source Verified","Not Defaulted","credit_card",20.2,14,4,17
12.7047804247074,-30.9342976400676,"NC",5000," 36 months",12.99,168.45,"B","RENT",0.6629523,"Source Verified","Not Defaulted","debt_consolidation",22.23,13,0,18
22.7360098256654,23.7501368367807,"OK",13000," 36 months",14.09,444.88,"B","MORTGAGE",0.682408,"Not Verified","Not Defaulted","debt_consolidation",20.66,7,0,18
29.940430421777,-9.63324506928628,"MO",3500," 36 months",15.31,121.87,"C","RENT",0.6455798,"Not Verified","Not Defaulted","credit_card",18.64,12,0,17
-4.22845500414516,12.1982114390046,"MO",7500," 36 months",11.49,247.29,"B","MORTGAGE",0.6792599,"Verified","Not Defaulted","debt_consolidation",19.44,11,0,27
1.73692042065528,-5.16624169001806,"CA",17650," 36 months",17.86,636.86,"D","MORTGAGE",0.7087559,"Source Verified","Not Defaulted","home_improvement",19.18,14,0,27
4.38167946785318,2.39059042353846,"TX",35000," 36 months",7.26,1084.87,"A","MORTGAGE",0.7051691,"Verified","Not Defaulted","credit_card",22.82,8,0,25
39.3453412017955,0.573759096803663,"TX",14000," 36 months",9.76,450.17,"B","RENT",0.6799119,"Not Verified","Not Defaulted","debt_consolidation",37.66,9,0,29
-29.4305515496758,-21.5413161224175,"CO",20000," 60 months",16.99,496.95,"D","MORTGAGE",0.69897,"Source Verified","Not Defaulted","debt_consolidation",25.15,23,0,30
5.22234775323089,14.3544140584318,"NJ",10000," 36 months",10.15,323.38,"B","MORTGAGE",0.6904699,"Verified","Not Defaulted","Others",16.5,10,1,36
8.06906224251806,-4.71010410612382,"MI",25000," 36 months",6.99,771.82,"A","MORTGAGE",0.6949773,"Source Verified","Not Defaulted","credit_card",15.11,10,0,25
18.8583363188666,23.1715266058617,"MS",9600," 36 months",7.49,298.58,"A","MORTGAGE",0.6629523,"Not Verified","Not Defaulted","debt_consolidation",10.32,10,0,12
-32.7958704856981,-0.903247330375338,"IL",33600," 60 months",23.99,966.41,"F","MORTGAGE",0.6956766,"Verified","Not Defaulted","debt_consolidation",21.57,24,0,41
22.3626762694969,22.9461292663252,"CA",10000," 36 months",11.67,330.57,"B","MORTGAGE",0.6695119,"Not Verified","Not Defaulted","debt_consolidation",27.32,12,1,34
13.0709692479237,-13.801524093253,"CA",14000," 36 months",6.89,431.58,"A","OWN",0.6677529,"Source Verified","Not Defaulted","debt_consolidation",18.91,6,0,18
-16.3284301284593,-22.6120274514353,"IN",20000," 60 months",14.31,468.59,"C","OWN",0.6649473,"Source Verified","Not Defaulted","debt_consolidation",32.26,12,1,31
-18.1782748216374,-8.05729663901203,"KS",20150," 60 months",16.55,495.92,"D","MORTGAGE",0.6649473,"Not Verified","Not Defaulted","credit_card",19.8,11,0,24
11.7102706630479,-29.2901525040506,"TX",2400," 36 months",12.69,80.51,"C","RENT",0.6538399,"Source Verified","Not Defaulted","debt_consolidation",18.21,10,0,11
13.7171629330439,10.096478345473,"VT",8000," 36 months",7.89,250.29,"A","MORTGAGE",0.6758116,"Not Verified","Not Defaulted","credit_card",20.93,20,1,35
-3.82164993238088,11.8767148475707,"IN",6000," 36 months",11.55,198,"B","MORTGAGE",0.6639631,"Verified","Not Defaulted","debt_consolidation",27.83,11,0,22
16.8825301640215,4.1804756011365,"CA",4300," 36 months",15.41,149.93,"D","OWN",0.610573,"Not Verified","Not Defaulted","credit_card",23,4,0,4
39.9810516843561,2.04615244272284,"SC",12000," 36 months",11.53,395.89,"B","RENT",0.6765279,"Not Verified","Not Defaulted","debt_consolidation",16.91,12,0,19
8.21772477111088,-21.5791678767618,"CA",9475," 36 months",23.99,371.69,"F","RENT",0.6874604,"Source Verified","Not Defaulted","Others",16.27,11,0,13
-4.56124298664312,-31.0151849071419,"MN",15000," 60 months",10.99,326.07,"B","RENT",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",21.95,11,0,27
-5.77577136380523,37.5601899113398,"MA",10000," 36 months",17.27,357.88,"D","RENT",0.6863978,"Verified","Not Defaulted","debt_consolidation",12.62,8,0,11
-23.1920439821833,-3.99969030526676,"SC",14000," 60 months",16.29,342.62,"C","MORTGAGE",0.7064071,"Verified","Not Defaulted","credit_card",21.07,21,0,55
-7.71324752616445,-5.25313048639849,"FL",12000," 60 months",12.29,268.7,"C","RENT",0.6792599,"Not Verified","Not Defaulted","debt_consolidation",23.22,16,1,41
14.6585124491714,-9.99465674759786,"TX",14700," 36 months",11.67,485.94,"B","OWN",0.6574448,"Source Verified","Not Defaulted","credit_card",15.6,5,2,14
-5.10588427403065,11.0967470141944,"WA",10000," 36 months",12.29,333.53,"C","MORTGAGE",0.683594,"Verified","Not Defaulted","debt_consolidation",26,24,0,46
-28.717929111457,-24.1931719747333,"CT",18000," 60 months",13.99,418.74,"C","MORTGAGE",0.6843273,"Source Verified","Not Defaulted","debt_consolidation",10.88,12,0,20
13.7383922864004,-31.6555068013558,"NY",8000," 36 months",10.99,261.88,"B","RENT",0.6758116,"Source Verified","Not Defaulted","debt_consolidation",12.37,8,0,20
-5.3699741434845,34.6199131896172,"PA",2225," 36 months",26.77,90.57,"G","RENT",0.6223991,"Verified","Not Defaulted","debt_consolidation",33.1,4,0,16
31.1894516720831,-11.2232313324182,"GA",12000," 36 months",14.33,412.06,"C","RENT",0.7101456,"Not Verified","Not Defaulted","credit_card",7.6,9,0,15
2.44415330765764,-8.43192473666839,"TX",28800," 36 months",6.24,879.29,"A","MORTGAGE",0.6956708,"Source Verified","Not Defaulted","debt_consolidation",4.95,8,0,13
38.0504362131949,6.64332783426301,"FL",5000," 36 months",12.12,166.36,"B","RENT",0.6574448,"Not Verified","Not Defaulted","debt_consolidation",7.92,5,0,9
-5.30075756296268,11.3292946620683,"OH",9000," 36 months",12.69,301.91,"C","MORTGAGE",0.6757754,"Verified","Not Defaulted","debt_consolidation",21.42,21,1,50
22.7000763840299,4.98646756534222,"MO",6500," 36 months",13.53,220.68,"B","OWN",0.6432493,"Not Verified","Not Defaulted","debt_consolidation",12.72,5,0,5
-22.8553340341294,18.901180656064,"PA",20000," 60 months",20.99,540.96,"E","RENT",0.6853026,"Verified","Not Defaulted","debt_consolidation",9.69,5,0,13
22.1898392353667,-19.6674642360012,"FL",7500," 36 months",8.18,235.65,"B","RENT",0.6509989,"Source Verified","Not Defaulted","credit_card",23.12,18,0,20
-6.20121508508326,23.849080044391,"AL",12000," 36 months",13.68,408.27,"C","RENT",0.6586125,"Verified","Not Defaulted","credit_card",29.9,6,0,14
25.5970754682584,21.7575034500223,"VA",10000," 36 months",12.29,333.53,"C","MORTGAGE",0.6549956,"Not Verified","Not Defaulted","debt_consolidation",26.76,9,0,29
-15.4149579345571,-23.9341315363953,"MN",16200," 60 months",20.49,433.63,"E","OWN",0.6678006,"Source Verified","Not Defaulted","debt_consolidation",32.37,8,0,21
12.7409739335113,-15.5365112247371,"NY",8050," 36 months",16.2,283.81,"C","OWN",0.6509989,"Source Verified","Not Defaulted","debt_consolidation",31.64,9,0,17
30.8488773285468,-12.6251108544195,"CA",18000," 36 months",10.16,582.17,"B","RENT",0.6923427,"Not Verified","Not Defaulted","credit_card",16.64,10,0,14
-30.7612045819087,-23.0970688450112,"MS",25000," 60 months",14.49,588.08,"C","MORTGAGE",0.6792599,"Source Verified","Not Defaulted","debt_consolidation",32.68,8,0,20
-20.3393407519067,16.4937363960173,"CA",10000," 60 months",17.57,251.61,"D","RENT",0.693243,"Verified","Not Defaulted","debt_consolidation",20.61,11,1,32
10.5822830785501,-22.15558988466,"IL",10000," 36 months",10.99,327.34,"B","RENT",0.6792599,"Source Verified","Not Defaulted","Others",16,10,0,15
-3.85122579841816,9.92191374655603,"NC",12000," 36 months",11.53,395.89,"B","MORTGAGE",0.7098722,"Verified","Not Defaulted","debt_consolidation",22.99,19,1,31
39.6291822639299,0.317180967104978,"OR",14400," 36 months",10.99,471.37,"B","RENT",0.6958132,"Not Verified","Not Defaulted","debt_consolidation",27.84,8,0,19
